"","GID_2","NAME_2","weighted.sero_0_5_mea","weighted.sero_5_10_mea","weighted.sero_10_15_mea","weighted.sero_0_5_dip","weighted.sero_5_10_dip","weighted.sero_10_15_dip","weighted.sero_NA_NA","weighted.sero.UC_0_5_mea","weighted.sero.UC_5_10_mea","weighted.sero.UC_10_15_mea","weighted.sero.UC_0_5_dip","weighted.sero.UC_5_10_dip","weighted.sero.UC_10_15_dip","weighted.sero.UC_NA_NA","weighted.sero.LC_0_5_mea","weighted.sero.LC_5_10_mea","weighted.sero.LC_10_15_mea","weighted.sero.LC_0_5_dip","weighted.sero.LC_5_10_dip","weighted.sero.LC_10_15_dip","weighted.sero.LC_NA_NA","pop_risk_adm2_0_5_mea","pop_risk_adm2_5_10_mea","pop_risk_adm2_10_15_mea","pop_risk_adm2_0_5_dip","pop_risk_adm2_5_10_dip","pop_risk_adm2_10_15_dip","pop_risk_adm2_NA_NA","pop_risk_UC_adm2_0_5_mea","pop_risk_UC_adm2_5_10_mea","pop_risk_UC_adm2_10_15_mea","pop_risk_UC_adm2_0_5_dip","pop_risk_UC_adm2_5_10_dip","pop_risk_UC_adm2_10_15_dip","pop_risk_UC_adm2_NA_NA","pop_risk_LC_adm2_0_5_mea","pop_risk_LC_adm2_5_10_mea","pop_risk_LC_adm2_10_15_mea","pop_risk_LC_adm2_0_5_dip","pop_risk_LC_adm2_5_10_dip","pop_risk_LC_adm2_10_15_dip","pop_risk_LC_adm2_NA_NA","total_pop_0_5_mea","total_pop_5_10_mea","total_pop_10_15_mea","total_pop_0_5_dip","total_pop_5_10_dip","total_pop_10_15_dip","total_pop_NA_NA"
"34","NGA.2.17_1","Shelleng",0.790354880791519,0.922790459816156,0.974502120556124,0.751118246035897,0.84121038718195,0.902963759484639,NA,0.824822696220783,0.936601654348028,0.980719765931864,0.785868211071063,0.863845284182386,0.918581872928974,NA,0.751358394332256,0.906265766819079,0.966319649162627,0.712837088938121,0.815625549232141,0.884718345577233,NA,8144.93558280417,2280.11880922262,609.359580207492,9669.32052330328,4689.30629600319,2319.01491712306,NA,6805.82433894945,1872.25257462297,460.767545941289,8319.24746753775,4020.86228930891,1945.76634666758,NA,9659.99050688533,2768.11890907489,804.907894112422,11156.5841418115,5444.86668531994,2755.05187399241,NA,38851.0622787476,29531.5682983398,23898.4414978027,38851.0622787476,29531.5682983398,23898.4414978027,NA
"35","NGA.2.18_1","Song",0.802776361507462,0.92722736278124,0.975730375336606,0.76977825897809,0.85304570806554,0.909776642473394,NA,0.841690319741209,0.942720430559658,0.982398309756819,0.809596826151574,0.879113734539695,0.927391766863842,NA,0.75724207536232,0.90791822545577,0.96658072895358,0.724443042358876,0.822440343953761,0.888352424977589,NA,9890.75862290114,3149.22193928651,846.288429351455,11545.6123190726,6359.41884091857,3146.1130771904,NA,7939.2249685506,2478.7623981821,613.775738044295,9548.71255780181,5231.32998741819,2531.868886768,NA,12174.3014921539,3984.82115924154,1165.33909346376,13819.1718585116,7683.86011176235,3893.18138278133,NA,50149.9652805328,43274.8084945679,34870.2726593018,50149.9652805328,43274.8084945679,34870.2726593018,NA
"36","NGA.2.19_1","Teungo",0.828645067106027,0.932235230491705,0.97521251078897,0.766699063042452,0.839285814359917,0.892488839871057,NA,0.86947360042837,0.949599905786499,0.982754570551153,0.816954492026906,0.875369310841284,0.918448066938116,NA,0.778504461072346,0.909461608853786,0.964467967884683,0.707620266073447,0.79520010694577,0.859514816373186,NA,2435.78215693244,809.701172902646,232.285636728487,3316.33440508209,1920.32623381004,1007.49608293758,NA,1855.41127830814,602.215807641472,161.608363238301,2601.96175679037,1489.1752148456,764.229992656516,NA,3148.52261588491,1081.81643700323,332.973647871159,4156.12977647754,2447.0933026054,1316.49841788544,NA,14214.8353466988,11948.7040061951,9371.08372497559,14214.8353466988,11948.7040061951,9371.08372497559,NA
"37","NGA.2.20_1","Yola North",0.810337377472886,0.928459987599728,0.975432417228718,0.769502264984703,0.849329779208924,0.904975585874853,NA,0.848392599657329,0.943948244115978,0.982202367150698,0.809222840768218,0.876015972625116,0.923507477368441,NA,0.765605469642094,0.909109293308515,0.966151000368511,0.724382440750628,0.818107003959661,0.882521015878484,NA,9252.31857936027,3042.45436345751,996.688587282185,11244.3793498511,6407.70465797647,3855.06990872623,NA,7395.86929817167,2383.76963530062,722.036746825303,9306.68906376347,5272.79395725013,3103.24483401833,NA,11434.4768580897,3865.40088397014,1373.22877621727,13445.4613685221,7735.54715630979,4766.0351370136,NA,48783.0361938477,42528.0100097656,40569.2573242188,48783.0361938477,42528.0100097656,40569.2573242188,NA
"38","NGA.2.21_1","Yola South",0.813001470628246,0.929226396487297,0.975563473433375,0.770730545187276,0.849543433733268,0.904657548595263,NA,0.851903159894366,0.94509116903024,0.982457908147683,0.811841438398936,0.877308482319611,0.923940741977198,NA,0.766914464414604,0.909221581956601,0.966027018226843,0.72374184670577,0.816816059050611,0.881106251565031,NA,11415.6439755859,3677.47494002743,1198.74814093495,13996.1446724301,7817.89006842315,4677.07986493091,NA,9040.82404409838,2853.123761619,860.537602950327,11486.4601203679,6375.18734710997,3731.13150541835,NA,14229.103827934,4716.94729222052,1666.56454351457,16864.6498662579,9518.44075787277,5832.4025518367,NA,61046.7045593262,51961.1091918945,49055.5864257812,61046.7045593262,51961.1091918945,49055.5864257812,NA
"39","NGA.3.1_1","Abak",0.826638541024969,0.921859259692239,0.966978910751362,0.848151871896754,0.885983240469784,0.915342294588996,NA,0.850593105478091,0.933072731596377,0.973273446245854,0.868913172910416,0.900745248842735,0.926850273284751,NA,0.799811820137545,0.90894657698511,0.959245428835909,0.824769661669062,0.869344428449626,0.902211471578532,NA,5553.16666229312,2649.41609421346,1187.74134754901,4864.04514417481,3865.81745347785,3045.06784582893,NA,4785.8468120951,2269.21553791182,961.332096959819,4199.0128738159,3365.30130259199,2631.13534285356,NA,6412.48829566806,3087.22957344337,1465.90831419096,5613.03117079709,4429.96793607087,3517.37272043324,NA,32032.3023071289,33905.6948242188,35969.1752929688,32032.3023071289,33905.6948242188,35969.1752929688,NA
"40","NGA.3.2_1","Eastern Obolo",0.822554305486831,0.917710694113004,0.964169929485629,0.828454579034533,0.867577538516158,0.89887425334614,NA,0.852997123403881,0.93257204161533,0.972242640498018,0.858036344909248,0.889830907243002,0.916535753347106,NA,0.787474593436086,0.899927997960722,0.953842028177447,0.794198757595018,0.841633279103222,0.877971497365249,NA,1970.84132851111,965.259806095017,427.670818301369,1905.30858628687,1553.32552774295,1207.04565193213,NA,1632.72118492651,790.935071504294,331.314241967142,1576.7519148152,1292.2918229292,996.236461511661,NA,2360.46220092256,1173.85218216112,550.945540912769,2285.77872854824,1857.65366054552,1456.54275385707,NA,11106.7294921875,11730.0759277344,11936.0864257812,11106.7294921875,11730.0759277344,11936.0864257812,NA
"41","NGA.3.3_1","Eket",0.817938909756018,0.915647744151113,0.963384114168024,0.835641359312546,0.87387783494466,0.904245357743348,NA,0.849605329154515,0.931151718876054,0.971732985361902,0.865327559884869,0.896164999766795,0.921796527523665,NA,0.781418207560618,0.897037302521992,0.952668282947678,0.800917432982143,0.847613621536054,0.883243409505521,NA,4626.95648590832,2231.05703327066,978.964844521641,4177.06099378381,3335.84135440467,2560.10270785655,NA,3822.17637377663,1820.98795443422,755.748849481903,3422.60677132469,2746.36173317005,2090.85342425309,NA,5555.10483252364,2723.28994715155,1265.46404578868,5059.54552650494,4030.51107555078,3121.612241878,NA,25414.3072509766,26449.287109375,26736.0688476562,25414.3072509766,26449.287109375,26736.0688476562,NA
"42","NGA.3.4_1","Esit Eket",0.81512061572654,0.914025842844848,0.962570940136519,0.837897436454668,0.875530935900368,0.905422394203146,NA,0.848916517982242,0.930703939631241,0.971456077676553,0.869497448411493,0.89944173250729,0.924231624076249,NA,0.775872930335496,0.893795222948831,0.951039643283528,0.800410605775038,0.846902445685224,0.882532175262961,NA,3599.76924901941,1742.38866519257,753.835004564452,3156.28389682747,2522.5427457573,1904.82769691815,NA,2941.73238806256,1404.38329521665,574.885073081332,2541.00301108755,2037.95641932851,1526.00290305581,NA,4363.95727096183,2152.39097243271,986.079555924125,3886.18648090428,3102.73984803797,2365.84510858152,NA,19470.9067382812,20266.4233398438,20140.3670654297,19470.9067382812,20266.4233398438,20140.3670654297,NA
"43","NGA.3.5_1","Essien-U",0.831902249728677,0.925074427727925,0.968657622562531,0.849404118151274,0.887674635260038,0.917173184474621,NA,0.853387921363717,0.934937728772575,0.974279438510244,0.868337148061018,0.900934710950792,0.927500068895869,NA,0.808030934068897,0.913849935517793,0.96183815874627,0.828291486762773,0.872891599201203,0.905522964322845,NA,5015.22308579293,2429.02098099842,1055.42555932529,4493.05206080395,3641.48927232624,2789.11637374709,NA,4374.1946590359,2109.26145894417,866.116109112826,3928.18210547083,3211.60931164328,2441.36809625513,NA,5727.42758104608,2792.90912029026,1285.06469333599,5122.95077253885,4120.74226514123,3181.42675749137,NA,29835.1588745117,32419.1181640625,33674.0747070312,29835.1588745117,32419.1181640625,33674.0747070312,NA
"44","NGA.3.6_1","EtimEkpo",0.8312035720583,0.924239062282416,0.968073504799118,0.843573181775992,0.882467555809678,0.912692790379897,NA,0.853532921258319,0.934580150722479,0.97395931697555,0.863525695595171,0.896531370233354,0.92371001767911,NA,0.806300650782562,0.912413128645634,0.96089312060317,0.821313615826995,0.866778833959328,0.900254691275729,NA,2867.17655772341,1381.40289072578,598.267070430705,2657.06633534948,2143.05238358863,1636.04016658411,NA,2487.89017497111,1192.846493528,487.973485565115,2318.1528844691,1886.61688417706,1429.5895599924,NA,3290.17764235115,1597.0335231274,732.819497511953,3035.16737962102,2429.11597214472,1869.11633313346,NA,16986.0025634766,18233.708984375,18738.8896484375,16986.0025634766,18233.708984375,18738.8896484375,NA
"45","NGA.3.7_1","Etinan",0.822452910774654,0.918694144609736,0.965095343492563,0.838794690557196,0.877281072715417,0.90759695955528,NA,0.850075633892666,0.931955111733685,0.972387614404215,0.863881094235309,0.895666153383596,0.922031830154797,NA,0.791075302540983,0.90311783116729,0.955945917445004,0.810111027424017,0.856180507748219,0.890805147215558,NA,1631.08145883072,790.977106342482,344.822777814472,1480.95354558869,1193.86065777295,912.848779298619,NA,1377.31829258124,661.968914341345,272.782501131172,1250.4909224804,1015.00296250627,770.246826563249,NA,1919.33983150073,942.50994828913,435.209872855939,1744.46330692582,1399.13571133256,1078.73493761932,NA,9186.75415039062,9728.4150390625,9878.99072265625,9186.75415039062,9728.4150390625,9878.99072265625,NA
"46","NGA.3.8_1","Ibeno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","NGA.3.9_1","Ibesikpo Asutan",0.820369703961937,0.918081142664961,0.965027450590594,0.848025701874398,0.885196566434151,0.914209749962575,NA,0.848348629259993,0.931494521306856,0.972333187285985,0.872550861379803,0.903128434184745,0.928161984243994,NA,0.788599396792236,0.902316511802945,0.95586157894877,0.819764473347814,0.864446166554594,0.897844110938374,NA,4251.27638215965,2012.25953151206,877.227266222739,3596.74708869687,2820.03815676246,2151.90335791348,NA,3589.10442708682,1682.77252571139,693.975214620312,3016.31475810642,2379.5587241531,1801.93515304773,NA,5003.17825786488,2399.50283232031,1107.13765762084,4265.6002611062,3329.75217498358,2562.40773988247,NA,23666.8116455078,24564.0576171875,25083.3090820312,23666.8116455078,24564.0576171875,25083.3090820312,NA
"48","NGA.3.10_1","Ibiono Ibom",0.826747826756268,0.922597719431977,0.967609930579227,0.858985582929619,0.895265021094211,0.923049649818477,NA,0.850099622033031,0.933440473031838,0.973647752824565,0.87863660976887,0.909186356647618,0.933780576971829,NA,0.800674175848553,0.910155855694562,0.960228138713655,0.836750527254674,0.879495194993443,0.910744951555341,NA,5080.18223946891,2399.18300905419,1014.90395089044,4134.89149196533,3246.39506743717,2411.14686748845,NA,4395.44984388831,2063.09794777119,825.716037398733,3558.67478041131,2814.88540805803,2074.90614434662,NA,5844.72617435589,2784.8345410338,1246.20353940615,4786.87832028953,3735.20106332059,2796.69981952263,NA,29322.4733886719,30996.283203125,31333.7998046875,29322.4733886719,30996.283203125,31333.7998046875,NA
"49","NGA.3.11_1","Ika",0.832982580090342,0.925339826034999,0.968652852658594,0.844117027448025,0.883156245639923,0.913427482579033,NA,0.854546718988392,0.935261598481308,0.974322109488175,0.863562676399723,0.896811101777777,0.92411651486362,NA,0.808990995222035,0.914033756081612,0.961763920448915,0.822475516637329,0.867962896809563,0.90139169380972,NA,1426.20033264998,670.617988079466,285.503481208674,1331.12071440422,1049.52237996845,788.484988171043,NA,1242.05916889386,581.49792951591,233.869036036259,1165.06982570945,926.870748390749,691.131442894199,NA,1631.07001832999,772.172183342669,348.246483187545,1515.92257479674,1185.99317133819,898.104519266046,NA,8539.23101806641,8982.27197265625,9107.7978515625,8539.23101806641,8982.27197265625,9107.7978515625,NA
"50","NGA.3.12_1","Ikono",0.829941701668378,0.924396179833211,0.968494876709799,0.856929430949166,0.893908339322328,0.922210088707809,NA,0.851876234420894,0.934478565208779,0.974172159367752,0.875736340457922,0.90712529885518,0.932414987278513,NA,0.805556259416721,0.912902816175142,0.961601774195288,0.835814971852313,0.879063130798563,0.91061038504661,NA,5234.44944456135,2474.9045274735,1089.00246886759,4403.75840549005,3472.92942022115,2688.87712864574,NA,4559.29742957868,2144.85584529477,892.762169344824,3824.87564588455,3040.2698943516,2336.13577811447,NA,5985.04124691289,2851.14183519819,1327.2686577447,5053.66828801874,3958.88996699911,3089.83115154611,NA,30780.3235473633,32735.1782226562,34565.8850097656,30780.3235473633,32735.1782226562,34565.8850097656,NA
"51","NGA.3.13_1","Ikot-Aba",0.824214935998806,0.919076137044466,0.965024973475326,0.831662173504417,0.870811445196487,0.901959427758356,NA,0.852603386200716,0.932785213641951,0.972540217495239,0.858605457369801,0.890798893132434,0.917761198787434,NA,0.79177980029654,0.902862262142439,0.955527906596976,0.800784963977188,0.847793216553497,0.883504203917207,NA,4966.56469952103,2461.26347270968,1087.26384221416,4756.15326829689,3929.21271201247,3047.77379348443,NA,4164.48816675052,2044.30797600398,853.638484346218,3994.90791849809,3321.30333002381,2556.54630947545,NA,5882.97475357403,2954.40130115676,1382.49785487847,5628.54626555749,4629.30194770058,3621.48880034209,NA,28253.6217041016,30414.5573730469,31086.8625488281,28253.6217041016,30414.5573730469,31086.8625488281,NA
"52","NGA.3.14_1","Ikot-Ekp",0.831358452611468,0.925102903159883,0.968801543300253,0.854645122020462,0.892134478277031,0.920856156179735,NA,0.852724273644364,0.934882485354569,0.974350634598785,0.873165209450488,0.905093934839953,0.930890877685647,NA,0.807646822746232,0.913986469881512,0.962082296884918,0.833940555670708,0.877646846268765,0.909504547688166,NA,3190.89508582057,1486.00601655211,712.0398789444,2750.28409681503,2140.12052564644,1806.29360981929,NA,2786.62879205063,1291.97288851655,585.393412598848,2399.86240723406,1882.9966685648,1577.27196445154,NA,3639.54682310252,1706.5631199806,865.392701816957,3142.03867949368,2427.5643550893,2065.37046140683,NA,18921.1682128906,19840.6357421875,22822.919921875,18921.1682128906,19840.6357421875,22822.919921875,NA
"53","NGA.3.15_1","Ini",0.832138706869329,0.926280243412257,0.969663120719308,0.864437990864131,0.900674374052393,0.928033318077624,NA,0.853158297297934,0.935828920061501,0.974968331804814,0.882524188661748,0.913372282998902,0.937718152495614,NA,0.808836813143036,0.915435715255506,0.96326086628959,0.84406217229965,0.886346866196438,0.916973246286534,NA,3468.03592883588,1617.03670544044,676.478804829231,2800.72856285217,2178.69931185899,1604.77729182115,NA,3033.76848423165,1407.58728041646,558.178474024475,2427.06538768921,1900.1717393431,1388.81621186193,NA,3949.45605342525,1854.91052508302,819.241987052288,3221.6955978556,2492.97200038843,1851.40464189681,NA,20660.1287536621,21934.9165039062,22298.8923339844,20660.1287536621,21934.9165039062,22298.8923339844,NA
"54","NGA.3.16_1","Itu",0.824006943496592,0.921084250952419,0.966883216998215,0.861248710211119,0.896904001664426,0.924189838976295,NA,0.848842303390124,0.932719470663918,0.973273455000522,0.881910984547889,0.911668874140141,0.935538621869087,NA,0.796141307794103,0.907634470658751,0.959012475482802,0.837641930883869,0.879997139001598,0.911030829683521,NA,3528.39955931273,1713.2701404958,738.135772047693,2781.75741402434,2238.22618025769,1689.72305472052,NA,3030.48745616101,1460.66815989745,595.70456847496,2367.50948224389,1917.67907215613,1436.77147358653,NA,4087.06419464581,2005.26644353382,913.565730469504,3255.03830038392,2605.276145813,1983.0225422698,NA,20048.5157165527,21710.1169433594,22288.873046875,20048.5157165527,21710.1169433594,22288.873046875,NA
"55","NGA.3.17_1","Mbo",0.812209053364811,0.912410629523088,0.961784563854382,0.84208398239938,0.878816467742955,0.907941995769557,NA,0.848505284271069,0.930442456100584,0.971278108719944,0.875596976522603,0.904307170624884,0.927947055334991,NA,0.76970460406052,0.890263057360662,0.949297963631519,0.801600111552017,0.847681709774121,0.883079265996353,NA,4866.17658579382,2409.94208665287,1047.8983744643,4092.03553812825,3334.25497871902,2524.30543045286,NA,3925.64205975132,1913.81273292281,787.577644521068,3223.62228262089,2632.90140854218,1975.75040886944,NA,5967.58301513785,3019.31244724338,1390.29111927729,5141.08325821055,4190.89960555328,3206.06172429209,NA,25912.7326049805,27514.0930175781,27420.8142089844,25912.7326049805,27514.0930175781,27420.8142089844,NA
"56","NGA.3.18_1","Mkpat Enin",0.82171527154891,0.918018869485278,0.964642256145069,0.836396028181457,0.874984400323205,0.905446467901431,NA,0.850464579425024,0.931909045116257,0.972243987503219,0.863004079589207,0.894663292696606,0.920961074106287,NA,0.788884964184186,0.901584320378914,0.955030749120007,0.805778504512867,0.852224356217491,0.887244440312246,NA,5464.27608578409,2634.13486394172,1173.99962230605,5014.32331593454,4016.87495131686,3139.50492505593,NA,4583.13412328904,2187.82977317128,921.595798692299,4198.8090525434,3384.57266225263,2624.36623579287,NA,6470.49722979656,3162.19319275995,1493.13496260127,5952.72451182892,4748.17769509821,3743.87531708613,NA,30649.1539306641,32130.9897460938,33203.4653320312,30649.1539306641,32130.9897460938,33203.4653320312,NA
"57","NGA.3.19_1","Nsit Atai",0.81732476287734,0.916041832197994,0.963888944215288,0.845619931610149,0.882745595186219,0.911872725037449,NA,0.847999063114087,0.930944592995566,0.971892490787849,0.873072541505757,0.903131957718967,0.927774481623038,NA,0.782148272821336,0.898276397476181,0.953696396271161,0.813508481182446,0.858743218991318,0.892872519241052,NA,3065.15933718612,1472.20294682105,623.46944746763,2590.3867188241,2056.0510646407,1521.54685687674,NA,2550.46660015584,1210.88366203515,485.285540878872,2129.75163288113,1698.57705369691,1246.99771460605,NA,3655.39558728167,1783.71909865857,799.447194363146,3129.19380433495,2476.93172330601,1849.59176036212,NA,16779.2821044922,17534.9580078125,17265.3342285156,16779.2821044922,17534.9580078125,17265.3342285156,NA
"58","NGA.3.20_1","Nsit Ibom",0.822169824261208,0.919013568654217,0.965451464300804,0.845615693926957,0.883288661563896,0.912731583748135,NA,0.849077462889221,0.931853565850396,0.97251251155841,0.869307977329804,0.900513394025367,0.926169890849366,NA,0.791720555997071,0.904002194697607,0.95663866439069,0.818532734523478,0.863535952493188,0.89711687639872,NA,5343.29326887475,2594.23894846182,1123.42291699082,4638.81127054434,3738.61515894309,2837.72775785461,NA,4534.79491495328,2182.93522423365,893.817171143416,3926.92523711516,3186.85517784709,2400.75114343228,NA,6258.20756551756,3075.09840036047,1409.9908186836,5452.57751736163,4371.35383327826,3345.47489455443,NA,30047.1685791016,32033.0073242188,32517.2368164062,30047.1685791016,32033.0073242188,32517.2368164062,NA
