"","GID_2","NAME_2","age_group","antigen","weighted.sero","weighted.sero.UC","weighted.sero.LC","weighted.risk","weighted.risk.UC","weighted.risk.LC","pop_risk_adm2","pop_risk_UC_adm2","pop_risk_LC_adm2","total_pop"
"12827","NGA.27.16_1","Mashegu","20_25","mea",0.997858714720858,0.998591436697996,0.996743054454853,NA,NA,NA,33.1406939604261,21.8003484964543,50.4077792010801,15477.0101318359
"12828","NGA.27.16_1","Mashegu","25_30","mea",0.999384085625243,0.999630634513426,0.998971833698521,NA,NA,NA,7.74631956412202,4.64548841889106,12.9311882669759,12576.9423179626
"12829","NGA.27.16_1","Mashegu","30_35","mea",0.999823034639891,0.999903598795154,0.999674628381132,NA,NA,NA,1.692451799148,0.921956661351015,3.11177159985912,9563.74625015259
"12830","NGA.27.16_1","Mashegu","35_40","mea",0.99994915947518,0.999974899032762,0.999896814256114,NA,NA,NA,0.359245584366545,0.177366612077289,0.729123528752378,7066.12659168243
"12831","NGA.27.16_1","Mashegu","40_45","mea",0.999985398232111,0.999993474520537,0.999967242946807,NA,NA,NA,0.0915697980149753,0.040922225369,0.205424217616576,6271.14461135864
"12832","NGA.27.16_1","Mashegu","15_20","dip",0.94813302943794,0.959108429656577,0.934407953469707,NA,NA,NA,956.321149865484,753.957155138586,1209.38355720672,18437.9604110718
"12833","NGA.27.16_1","Mashegu","20_25","dip",0.971425272671128,0.978192738283648,0.962631650188587,NA,NA,NA,442.251344383399,337.511210531573,578.350328641232,15477.0101318359
"12834","NGA.27.16_1","Mashegu","25_30","dip",0.984432421291525,0.988554135681605,0.978852692434875,NA,NA,NA,195.79253944683,143.953975311678,265.968467426797,12576.9423179626
"12835","NGA.27.16_1","Mashegu","30_35","dip",0.991570590711324,0.994050370658858,0.988065302663511,NA,NA,NA,80.6167314755762,56.9007453011433,114.140416898553,9563.74625015259
"12836","NGA.27.16_1","Mashegu","35_40","dip",0.995450626260665,0.996925471188585,0.993269846114195,NA,NA,NA,32.1464507550185,21.7250097912358,47.556119338598,7066.12659168243
